,detail_id,transaction_id,item_id,quantity,payment_date,customer_id,customer_name,registration_date,email,gender,age,birth,pref
5184,5184,T0000005043,S003,1,2019-06-13 12:00:32,TS121904,이예령,2019-03-11 14:30,akutsu_keiko1@example.com,F,51,1967-10-13,울산광역시
5185,5185,T0000005044,S005,1,2019-06-13 12:01:58,TS486027,이초희,2019-03-19 22:49,iwai_kazuyuki@example.com,M,59,1960-05-10,대전광역시
5186,5186,T0000005045,S001,1,2019-06-13 12:07:36,AS047815,이남준,2019-02-20 22:29,yoshino_masayoshi@example.com,M,75,1944-05-26,인천광역시
5187,5187,T0000005046,S005,1,2019-06-13 12:09:53,HD802058,박제현,2019-05-07 5:10,aragaki_kimimaro@example.com,M,72,1947-05-27,대전광역시
5188,5188,T0000005047,S003,1,2019-06-13 12:19:02,PL343970,최채성,2019-06-02 21:09,katase_nagatoshi@example.com,M,52,1967-01-15,인천광역시
5189,5189,T0000005048,S005,1,2019-06-13 12:31:52,TS714045,박건희,2019-04-14 5:41,mizuta_hitomi@example.com,F,70,1948-10-26,대구광역시
5190,5190,T0000005049,S005,1,2019-06-13 12:43:24,PL560462,박용재,2019-05-08 13:55,tomisawa_mirai@example.com,M,21,1998-05-08,부산광역시
5191,5191,T0000005050,S003,1,2019-06-13 12:49:57,AS067995,박이현,2019-04-16 9:08,ohara_erika@example.com,F,66,1952-12-08,대구광역시
5192,5192,T0000005051,S001,1,2019-06-13 12:59:11,TS360510,이효리,2019-03-15 15:31,matsuyama_tatsuya@example.com,M,31,1987-08-13,서울특별시
5193,5193,T0000005052,S001,2,2019-06-13 13:51:30,HI140002,박기훈,2019-05-03 12:43,kusunoki_yuu@example.com,F,79,1940-06-10,대전광역시
5194,5194,T0000005053,S005,1,2019-06-13 14:00:13,HD076496,김건호,2019-01-09 0:20,toji_norihito@example.com,M,63,1956-03-01,인천광역시
5195,5195,T0000005054,S005,1,2019-06-13 14:22:21,HD571515,박온유,2019-04-16 4:26,kawamura_yuki@example.com,F,54,1965-02-06,대전광역시
5196,5196,T0000005055,S005,1,2019-06-13 14:43:44,AS589687,김선후,2019-01-27 18:04,sakagami_shun@example.com,F,29,1990-04-19,서울특별시
5197,5197,T0000005056,S001,3,2019-06-13 17:01:01,HI988473,김윤호,2019-01-03 6:10,ooji_sawa@example.com,F,53,1965-11-19,부산광역시
5198,5198,T0000005057,S004,1,2019-06-13 17:10:59,OA917517,이나혜,2019-03-14 8:55,morikawa_maho@example.com,F,48,1970-09-17,서울특별시
5199,5199,T0000005058,S005,1,2019-06-13 17:35:07,AS125481,김준원,2019-01-12 16:45,okamoto_mia@example.com,F,72,1946-09-25,대구광역시
5200,5200,T0000005059,S001,2,2019-06-13 18:06:00,OA952474,김유호,2019-01-27 21:32,oobayashi_nana@example.com,F,59,1960-07-09,인천광역시
5201,5201,T0000005060,S001,1,2019-06-13 18:40:59,HD719737,김하원,2019-01-30 23:23,fujisawa_tatsuya1@example.com,M,62,1957-05-22,인천광역시
5202,5202,T0000005061,S001,2,2019-06-13 18:43:41,AS945488,이가흔,2019-03-30 11:53,kouno_mayuko@example.com,F,59,1960-05-17,서울특별시
5203,5203,T0000005062,S005,1,2019-06-13 20:08:05,OA594481,김하승,2019-02-14 16:48,yusuke_hiromi@example.com,F,34,1985-02-06,서울특별시
5204,5204,T0000005063,S001,2,2019-06-13 21:10:13,TS291302,최리원,2019-05-25 7:28,mizushima_misako@example.com,F,68,1950-11-14,대전광역시
5205,5205,T0000005064,S005,1,2019-06-13 21:28:05,IK797502,이유채,2019-04-06 11:45,wada_tetsuhiro@example.com,M,49,1970-01-22,서울특별시
5206,5206,T0000005065,S001,2,2019-06-13 21:34:53,PL191690,최산하,2019-06-02 19:47,seki_yuuichi@example.com,M,65,1953-12-14,인천광역시
5207,5207,T0000005066,S004,1,2019-06-13 21:36:35,GD728833,김이도,2019-02-07 22:09,kashima_manami@example.com,F,37,1982-07-24,대구광역시
5208,5208,T0000005067,S001,1,2019-06-13 22:17:57,HI331377,박지홍,2019-05-03 16:15,satou_keiji@example.com,M,80,1939-04-03,대전광역시
5209,5209,T0000005068,S005,1,2019-06-13 22:54:02,IK993568,김우성,2019-01-08 17:21,haga_yukiya@example.com,M,49,1969-10-21,대전광역시
5210,5210,T0000005069,S001,1,2019-06-13 23:17:53,TS535917,최리건,2019-06-05 16:06,kasai_keisuke@example.com,M,39,1980-05-25,대전광역시
5211,5211,T0000005070,S005,1,2019-06-14 01:41:03,OA804659,박마루,2019-05-14 22:41,takita_kaoru@example.com,M,80,1939-05-03,인천광역시
5212,5212,T0000005071,S005,1,2019-06-14 01:42:26,IK004670,김동규,2019-01-13 1:02,tamaki_risa@example.com,F,23,1996-06-16,인천광역시
5213,5213,T0000005072,S002,1,2019-06-14 01:49:53,HD765436,이도아,2019-03-10 20:55,honnma_yui@example.com,F,69,1950-07-27,부산광역시
5214,5214,T0000005073,S003,1,2019-06-14 01:56:30,HI477508,이화음,2019-04-08 11:35,kawamoto_nana@example.com,F,33,1986-06-04,인천광역시
5215,5215,T0000005074,S002,3,2019-06-14 02:01:12,HD722956,김건희,2019-01-06 0:22,nishihara_yumiko@example.com,F,46,1973-08-06,부산광역시
5216,5216,T0000005075,S001,1,2019-06-14 02:18:24,IK130171,박동희,2019-05-04 3:15,imoto_tomoya@example.com,M,45,1974-01-20,대구광역시
5217,5217,T0000005076,S001,1,2019-06-14 03:44:44,GD637785,이다한,2019-02-19 9:12,igawa_erika@example.com,F,52,1966-12-24,부산광역시
5218,5218,T0000005077,S002,1,2019-06-14 05:09:39,PL821971,최승모,2019-05-29 9:46,wakatsuki_sora@example.com,F,43,1975-08-27,대구광역시
5219,5219,T0000005078,S001,1,2019-06-14 07:57:46,PL703435,박동영,2019-05-05 5:18,yuasa_yoshino@example.com,F,58,1961-06-04,부산광역시
5220,5220,T0000005079,S002,1,2019-06-14 09:16:57,HD112851,박보겸,2019-05-01 7:06,nakata_rokurou@example.com,M,52,1967-06-01,인천광역시
5221,5221,T0000005079,S003,1,2019-06-14 09:16:57,HD112851,박보겸,2019-05-01 7:06,nakata_rokurou@example.com,M,52,1967-06-01,인천광역시
5222,5222,T0000005080,S003,1,2019-06-14 11:26:09,IK276561,김세현,2019-01-07 13:40,kaneda_somegorou@example.com,M,70,1948-11-11,대전광역시
5223,5223,T0000005080,S005,1,2019-06-14 11:26:09,IK276561,김세현,2019-01-07 13:40,kaneda_somegorou@example.com,M,70,1948-11-11,대전광역시
5224,5224,T0000005081,S005,1,2019-06-14 12:28:44,HI969539,박준용,2019-04-30 21:28,yamato_saki@example.com,F,40,1978-12-07,울산광역시
5225,5225,T0000005082,S005,1,2019-06-14 12:59:20,GD398654,이태언,2019-02-20 22:19,shimizu_ryouko@example.com,F,41,1977-10-27,대구광역시
5226,5226,T0000005083,S003,1,2019-06-14 14:31:36,HD434034,박성재,2019-04-22 22:34,karasawa_myuu@example.com,F,35,1983-10-16,대전광역시
5227,5227,T0000005084,S001,3,2019-06-14 14:34:30,OA270440,이윤정,2019-03-09 10:26,hata_yutaka@example.com,M,50,1968-08-15,인천광역시
5228,5228,T0000005085,S003,2,2019-06-14 17:08:18,TS038130,최원율,2019-05-30 14:33,kitayama_sayaka@example.com,F,56,1962-11-30,울산광역시
5229,5229,T0000005086,S005,1,2019-06-14 17:36:40,PL619936,김한겸,2019-02-14 5:37,ishiduka_mahiru@example.com,F,35,1984-02-01,인천광역시
5230,5230,T0000005087,S001,1,2019-06-14 17:39:48,AS410205,이서희,2019-03-03 17:24,ishida_rio@example.com,F,49,1969-08-29,부산광역시
5231,5231,T0000005088,S005,1,2019-06-14 17:44:24,OA514276,최휘준,2019-05-19 19:53,kadowaki_mao@example.com,F,67,1951-10-29,대전광역시
5232,5232,T0000005089,S002,1,2019-06-14 17:58:43,PL853016,박수,2019-05-16 4:09,onoda_hiroki@example.com,M,55,1964-05-11,부산광역시
5233,5233,T0000005090,S002,1,2019-06-14 18:08:57,OA602923,이수훈,2019-02-24 9:48,kurokawa_yousuke1@example.com,M,73,1945-09-03,서울특별시
5234,5234,T0000005090,S001,2,2019-06-14 18:08:57,OA602923,이수훈,2019-02-24 9:48,kurokawa_yousuke1@example.com,M,73,1945-09-03,서울특별시
5235,5235,T0000005091,S003,1,2019-06-14 18:16:11,GD582469,최민환,2019-05-19 22:45,satou_ayako@example.com,F,70,1948-08-13,대전광역시
5236,5236,T0000005091,S001,1,2019-06-14 18:16:11,GD582469,최민환,2019-05-19 22:45,satou_ayako@example.com,F,70,1948-08-13,대전광역시
5237,5237,T0000005092,S005,1,2019-06-14 18:37:16,OA751110,이효담,2019-03-28 23:19,shirakawa_haruka@example.com,F,44,1975-06-29,부산광역시
5238,5238,T0000005093,S001,1,2019-06-14 19:15:35,HD893931,이효연,2019-03-18 19:47,kawaguchi_masatoshi@example.com,M,61,1958-02-13,광주광역시
5239,5239,T0000005094,S001,1,2019-06-14 19:45:04,OA666190,김현서,2019-01-03 11:28,iwasaki_kenji@example.com,M,21,1998-05-25,대전광역시
5240,5240,T0000005095,S002,1,2019-06-14 20:24:51,OA846610,김상진,2019-01-26 9:49,honnma_aki@example.com,F,37,1981-09-29,인천광역시
5241,5241,T0000005096,S005,1,2019-06-14 20:42:53,HD372669,최순우,2019-06-03 14:37,saitou_sanma@example.com,M,59,1960-06-13,부산광역시
5242,5242,T0000005097,S002,1,2019-06-14 21:18:37,OA603276,박석진,2019-05-10 16:45,yamagishi_masayuki1@example.com,M,25,1993-12-22,대구광역시
5243,5243,T0000005098,S003,1,2019-06-14 22:23:40,IK254439,김시온,2019-01-03 10:24,okuno_sayaka@example.com,F,21,1998-02-15,광주광역시
5244,5244,T0000005099,S001,1,2019-06-14 23:09:16,AS941998,김종우,2019-01-25 5:05,katsuda_masashi@example.com,M,62,1957-08-01,인천광역시
5245,5245,T0000005100,S001,2,2019-06-14 23:10:38,GD768522,김수찬,2019-01-21 7:32,oikawa_kenji@example.com,M,78,1940-10-19,부산광역시
5246,5246,T0000005101,S005,1,2019-06-14 23:34:24,IK059828,이다교,2019-03-31 12:35,sakakibara_shibori@example.com,F,43,1976-03-23,인천광역시
5247,5247,T0000005102,S005,1,2019-06-15 00:22:09,GD850851,김하윤,2019-01-08 17:13,iwai_yuu@example.com,F,80,1939-06-01,대구광역시
5248,5248,T0000005103,S001,2,2019-06-15 01:00:58,AS799981,김범석,2019-02-03 9:50,shiota_hiroaki@example.com,M,30,1989-03-07,서울특별시
5249,5249,T0000005104,S005,1,2019-06-15 01:20:20,IK185443,최동헌,2019-05-18 5:32,kawano_yui@example.com,F,51,1968-05-17,대전광역시
5250,5250,T0000005105,S004,1,2019-06-15 01:26:02,PL652437,최채린,2019-06-09 8:45,sunakawa_sousuke@example.com,M,46,1973-01-18,인천광역시
5251,5251,T0000005106,S002,1,2019-06-15 01:28:44,OA254984,최다경,2019-06-12 14:20,azama_tsutomu@example.com,M,75,1944-03-16,서울특별시
5252,5252,T0000005107,S003,1,2019-06-15 01:56:53,HI518590,최현겸,2019-05-31 8:01,tsuchiya_saburou@example.com,M,47,1971-10-07,대전광역시
5253,5253,T0000005108,S005,1,2019-06-15 02:42:41,HD315748,박현승,2019-04-15 19:06,oono_haruka@example.com,F,34,1984-08-11,대전광역시
5254,5254,T0000005109,S001,3,2019-06-15 03:36:16,HI215420,김래현,2019-02-18 8:58,fukikoshi_keiko@example.com,F,73,1946-07-20,울산광역시
5255,5255,T0000005110,S001,1,2019-06-15 03:44:06,IK880102,이유란,2019-03-27 9:40,oosaka_natsumi@example.com,F,67,1951-08-24,대전광역시
5256,5256,T0000005111,S005,1,2019-06-15 04:14:06,IK074758,박태진,2019-05-07 5:38,hosono_sayuri@example.com,F,40,1979-06-01,인천광역시
5257,5257,T0000005112,S001,1,2019-06-15 04:42:38,HD444151,박효재,2019-05-06 10:11,nishida_shiori@example.com,F,77,1942-01-05,울산광역시
5258,5258,T0000005113,S005,1,2019-06-15 07:20:27,TS169261,최여원,2019-06-13 10:05,sakai_fumiyo@example.com,F,50,1968-09-24,울산광역시
5259,5259,T0000005113,S002,1,2019-06-15 07:20:27,TS169261,최여원,2019-06-13 10:05,sakai_fumiyo@example.com,F,50,1968-09-24,울산광역시
5260,5260,T0000005114,S001,1,2019-06-15 07:35:47,HI599892,최연지,2019-06-12 13:04,tsushima_yuu@example.com,F,48,1970-12-30,부산광역시
5261,5261,T0000005115,S002,1,2019-06-15 07:56:36,HI421757,이수진,2019-03-04 10:03,imoto_natsumi@example.com,F,52,1967-07-23,서울특별시
5262,5262,T0000005116,S001,1,2019-06-15 08:40:55,OA386378,박겸,2019-04-30 2:43,yuasa_mayuko@example.com,F,79,1939-11-06,광주광역시
5263,5263,T0000005117,S003,1,2019-06-15 08:44:23,TS506913,이이은,2019-03-14 19:04,takayama_rena@example.com,F,52,1967-06-29,대전광역시
5264,5264,T0000005118,S005,1,2019-06-15 10:14:11,HI754267,김승언,2019-01-30 17:14,itou_masashi@example.com,M,30,1989-01-14,서울특별시
5265,5265,T0000005119,S005,2,2019-06-15 12:11:39,PL952460,박이한,2019-04-24 12:41,hinoshita_haruka@example.com,F,34,1985-08-06,부산광역시
5266,5266,T0000005120,S005,1,2019-06-15 12:25:34,IK855920,이은해,2019-04-06 19:29,oguri_hiro@example.com,M,45,1974-05-07,광주광역시
5267,5267,T0000005121,S005,1,2019-06-15 13:22:35,HD498491,이보담,2019-04-03 12:56,kaneko_yuri1@example.com,F,48,1971-04-11,부산광역시
5268,5268,T0000005122,S005,1,2019-06-15 13:29:29,GD086589,이찬수,2019-02-19 6:48,nagai_hiroshi@example.com,M,76,1942-08-11,울산광역시
5269,5269,T0000005123,S001,2,2019-06-15 13:42:00,AS588076,이은희,2019-03-14 17:59,nishiguchi_kaoru@example.com,M,50,1969-02-25,부산광역시
5270,5270,T0000005124,S004,1,2019-06-15 13:50:28,HD500570,이자민,2019-04-02 12:35,umedu_tooru@example.com,M,51,1968-06-16,대전광역시
5271,5271,T0000005125,S004,1,2019-06-15 14:53:31,TS181580,박태준,2019-04-13 23:12,kurita_hiroyuki@example.com,M,68,1951-05-21,부산광역시
5272,5272,T0000005126,S004,1,2019-06-15 16:16:44,IK092130,김재헌,2019-01-25 20:24,baba_shibori@example.com,F,22,1997-02-14,대전광역시
5273,5273,T0000005127,S005,1,2019-06-15 18:23:35,IK890445,박형준,2019-04-17 18:49,shimamoto_shinichi@example.com,M,57,1962-04-30,인천광역시
5274,5274,T0000005128,S003,1,2019-06-15 18:50:48,HD391766,최해진,2019-05-20 16:33,mori_satoshi@example.com,M,77,1941-09-02,울산광역시
5275,5275,T0000005129,S005,1,2019-06-15 19:07:50,PL842727,최병욱,2019-05-31 18:24,doi_hiroshi@example.com,M,61,1958-07-03,울산광역시
5276,5276,T0000005130,S005,1,2019-06-15 19:31:42,GD770166,최태정,2019-05-26 8:02,odajima_manami@example.com,F,36,1983-07-07,대전광역시
5277,5277,T0000005131,S005,1,2019-06-15 19:37:54,HD068817,김우빈,2019-01-04 3:01,hori_atsushi@example.com,M,68,1951-05-17,인천광역시
5278,5278,T0000005132,S002,1,2019-06-15 21:00:42,HD155154,박현빈,2019-04-17 5:57,ashiya_youko@example.com,F,48,1970-08-18,인천광역시
5279,5279,T0000005133,S005,1,2019-06-15 22:13:18,HI934540,박우리,2019-05-09 4:09,aida_yousuke@example.com,M,45,1974-05-06,대전광역시
5280,5280,T0000005134,S004,1,2019-06-15 22:30:40,OA676083,이인아,2019-03-12 0:14,matsuki_misako@example.com,F,30,1988-10-04,대전광역시
5281,5281,T0000005135,S001,1,2019-06-15 22:39:13,HD171678,이윤범,2019-02-28 0:15,mizutani_kouji@example.com,M,22,1997-04-03,인천광역시
5282,5282,T0000005136,S003,1,2019-06-15 23:33:38,HI559946,박영재,2019-04-25 16:12,aihara_teruo@example.com,M,31,1988-03-18,서울특별시
5283,5283,T0000005137,S003,1,2019-06-16 00:39:57,PL353504,이하솜,2019-03-21 6:58,ashida_haruki@example.com,F,70,1949-02-20,대구광역시
5284,5284,T0000005138,S002,1,2019-06-16 01:25:35,OA829372,김도율,2019-01-07 13:57,ootake_rina@example.com,F,45,1973-12-13,대전광역시
5285,5285,T0000005139,S005,1,2019-06-16 02:42:55,OA680638,이설,2019-02-24 21:03,kihara_tomoya@example.com,M,53,1965-11-11,울산광역시
5286,5286,T0000005140,S003,1,2019-06-16 02:48:45,HI871259,최가원,2019-06-15 20:35,miyahara_yuuichi@example.com,M,26,1992-10-01,광주광역시
5287,5287,T0000005141,S005,1,2019-06-16 03:06:38,HD657925,김한,2019-01-25 15:11,fukuhara_shunji@example.com,M,42,1977-05-11,인천광역시
5288,5288,T0000005142,S005,1,2019-06-16 03:12:11,TS282800,이경률,2019-02-22 13:15,kubota_masaya@example.com,M,53,1966-01-19,부산광역시
5289,5289,T0000005143,S001,3,2019-06-16 03:47:44,TS267517,이다울,2019-04-03 1:38,yamagata_ouga@example.com,M,65,1953-12-13,서울특별시
5290,5290,T0000005144,S001,1,2019-06-16 03:52:33,AS644996,김한음,2019-02-18 10:12,oguri_kenji@example.com,M,54,1964-12-22,대구광역시
5291,5291,T0000005145,S005,1,2019-06-16 04:37:27,HD904794,최준한,2019-05-20 14:01,takimoto_souta@example.com,M,63,1956-05-25,서울특별시
5292,5292,T0000005146,S001,1,2019-06-16 05:01:29,HI169357,이이령,2019-04-03 4:55,kida_misa@example.com,F,44,1974-11-16,부산광역시
5293,5293,T0000005146,S005,1,2019-06-16 05:01:29,HI169357,이이령,2019-04-03 4:55,kida_misa@example.com,F,44,1974-11-16,부산광역시
5294,5294,T0000005147,S005,1,2019-06-16 05:31:44,OA514351,김현중,2019-01-24 9:20,yamanaka_shouko@example.com,F,53,1966-05-16,대구광역시
5295,5295,T0000005148,S002,1,2019-06-16 07:20:07,HI658527,이현정,2019-03-07 19:34,okada_rina@example.com,F,51,1967-10-07,인천광역시
5296,5296,T0000005149,S002,1,2019-06-16 07:32:16,PL931945,이이경,2019-04-01 6:43,shimoyama_eiichi@example.com,M,72,1947-02-05,대구광역시
5297,5297,T0000005150,S002,3,2019-06-16 07:54:01,IK975905,박시온,2019-04-12 15:46,shiota_rie@example.com,F,27,1992-06-11,서울특별시
5298,5298,T0000005151,S004,1,2019-06-16 09:18:08,GD688950,이승지,2019-03-24 0:56,kannzaki_rio@example.com,F,57,1962-02-26,인천광역시
5299,5299,T0000005152,S004,1,2019-06-16 10:27:31,PL344424,최재한,2019-05-25 0:25,igarashi_riho@example.com,F,26,1993-03-15,광주광역시
5300,5300,T0000005153,S004,1,2019-06-16 11:15:30,TS797358,박태영,2019-04-15 5:59,mihashi_natsuki@example.com,F,70,1949-06-05,서울특별시
5301,5301,T0000005154,S003,1,2019-06-16 12:04:29,HD028682,김상훈,2019-01-16 19:20,kumada_shunji@example.com,M,46,1972-11-27,인천광역시
5302,5302,T0000005155,S004,2,2019-06-16 12:04:47,IK596141,이새봄,2019-03-09 18:13,tomisawa_yukiya@example.com,M,25,1994-02-09,서울특별시
5303,5303,T0000005156,S002,1,2019-06-16 12:05:31,GD094728,이은설,2019-03-08 0:27,shinoyama_ryuuta@example.com,M,68,1950-11-08,울산광역시
5304,5304,T0000005157,S005,1,2019-06-16 13:01:26,AS237205,김로이,2019-01-19 15:53,kadota_miduki@example.com,F,72,1947-06-17,울산광역시
5305,5305,T0000005158,S002,1,2019-06-16 13:03:33,AS335390,이채린,2019-03-03 21:28,nagasawa_tatsuya@example.com,M,27,1991-10-18,인천광역시
5306,5306,T0000005159,S002,1,2019-06-16 13:13:27,TS186877,김태호,2019-01-09 6:12,niigaki_takeshi@example.com,M,49,1970-02-16,울산광역시
5307,5307,T0000005160,S002,1,2019-06-16 13:16:43,AS352269,이우제,2019-02-28 11:23,kannbara_yoshino@example.com,F,30,1988-08-09,광주광역시
5308,5308,T0000005161,S005,1,2019-06-16 14:39:53,HI078880,이영경,2019-03-31 2:10,yakusho_yuu@example.com,F,58,1960-12-31,서울특별시
5309,5309,T0000005162,S001,1,2019-06-16 15:21:51,AS373785,이정효,2019-02-25 16:10,waizumi_kaoru@example.com,F,26,1993-02-12,서울특별시
5310,5310,T0000005163,S001,3,2019-06-16 17:04:08,TS115038,최소이,2019-06-11 10:44,uchino_rio@example.com,F,30,1988-10-22,서울특별시
5311,5311,T0000005164,S005,1,2019-06-16 18:02:44,PL594922,이선영,2019-03-10 8:32,negishi_sadawo@example.com,M,59,1960-08-04,부산광역시
5312,5312,T0000005165,S002,1,2019-06-16 18:16:18,IK774332,김종현,2019-01-12 7:49,mizukami_ryou@example.com,M,56,1962-08-30,대전광역시
5313,5313,T0000005166,S001,1,2019-06-16 18:41:29,TS995299,이지담,2019-02-23 12:08,komiya_toshiya@example.com,M,59,1959-09-25,인천광역시
5314,5314,T0000005167,S005,1,2019-06-16 18:56:34,HD012845,박대원,2019-05-06 23:53,fujii_erika@example.com,F,66,1952-08-27,대구광역시
5315,5315,T0000005168,S001,1,2019-06-16 19:16:01,HI815924,이리연,2019-03-30 23:21,oonuma_masatoshi@example.com,M,64,1955-06-21,서울특별시
5316,5316,T0000005169,S001,1,2019-06-16 19:35:57,HI337854,이진선,2019-03-31 23:15,kawanishi_saburou@example.com,M,28,1990-09-16,대구광역시
5317,5317,T0000005169,S005,1,2019-06-16 19:35:57,HI337854,이진선,2019-03-31 23:15,kawanishi_saburou@example.com,M,28,1990-09-16,대구광역시
5318,5318,T0000005170,S004,1,2019-06-16 19:50:09,AS946582,박태욱,2019-04-29 21:29,kokubunn_tomoka@example.com,F,75,1943-12-10,인천광역시
5319,5319,T0000005171,S001,2,2019-06-16 20:01:43,PL784647,박도환,2019-05-11 12:05,koichi_megumi@example.com,F,65,1953-11-03,대전광역시
5320,5320,T0000005172,S001,1,2019-06-16 20:51:22,OA707923,김시안,2019-01-10 13:56,horiuchi_rokurou@example.com,M,29,1989-08-18,부산광역시
5321,5321,T0000005173,S001,1,2019-06-16 20:57:48,TS333942,이다영,2019-03-06 1:31,matsuda_kogan@example.com,M,20,1998-11-08,부산광역시
5322,5322,T0000005174,S002,1,2019-06-16 21:27:26,AS972005,최세령,2019-06-16 15:18,yamamoto_daigorou@example.com,M,49,1969-09-13,서울특별시
5323,5323,T0000005175,S004,1,2019-06-16 21:44:25,HD984838,최혁주,2019-05-22 13:02,iwasa_sayaka@example.com,F,73,1945-10-10,울산광역시
5324,5324,T0000005176,S005,1,2019-06-16 22:47:52,IK013691,김동영,2019-01-28 23:06,ueda_seiji@example.com,M,48,1970-11-06,인천광역시
5325,5325,T0000005177,S001,1,2019-06-17 00:48:49,TS860353,박형우,2019-04-27 19:19,sakai_yumiko@example.com,F,53,1966-03-20,대전광역시
5326,5326,T0000005178,S001,4,2019-06-17 00:57:53,GD727286,김민중,2019-02-17 13:44,mizushima_natsuki@example.com,F,57,1962-02-06,대구광역시
5327,5327,T0000005179,S001,1,2019-06-17 02:01:22,AS970810,최창윤,2019-06-06 3:17,shinagawa_chise@example.com,F,47,1971-11-08,대전광역시
5328,5328,T0000005180,S005,1,2019-06-17 02:08:14,TS399940,최호경,2019-05-27 7:24,ozawa_tomoka@example.com,F,36,1982-12-07,서울특별시
5329,5329,T0000005181,S003,1,2019-06-17 02:52:57,OA776184,이아린,2019-03-03 1:15,mizushima_yukiya@example.com,M,51,1968-03-28,인천광역시
5330,5330,T0000005182,S005,1,2019-06-17 03:12:55,PL163967,이선하,2019-03-15 16:08,masuda_ai@example.com,F,49,1969-12-29,광주광역시
5331,5331,T0000005183,S005,1,2019-06-17 03:17:18,TS919144,김창빈,2019-02-16 19:34,takanashi_akane@example.com,F,65,1953-08-08,인천광역시
5332,5332,T0000005184,S001,1,2019-06-17 03:25:40,TS731637,이채안,2019-03-15 16:26,doi_toshikazu@example.com,M,70,1949-03-21,인천광역시
5333,5333,T0000005185,S003,1,2019-06-17 03:30:43,OA419926,최해원,2019-05-19 11:34,ikeuchi_atsushi@example.com,M,26,1992-11-01,인천광역시
5334,5334,T0000005186,S002,1,2019-06-17 04:04:15,AS194818,김영주,2019-02-08 1:11,kawagoe_juri@example.com,F,51,1968-07-19,부산광역시
5335,5335,T0000005187,S003,1,2019-06-17 04:15:06,AS441031,김현후,2019-02-11 1:08,hashidume_takashi@example.com,M,68,1950-11-12,서울특별시
5336,5336,T0000005188,S001,3,2019-06-17 04:26:57,HD940282,이선주,2019-03-15 18:16,fukunaga_tatsuya@example.com,M,28,1991-02-20,울산광역시
5337,5337,T0000005189,S005,1,2019-06-17 04:31:39,HI896550,이랑,2019-03-31 6:30,hata_takashi@example.com,M,68,1950-12-29,울산광역시
5338,5338,T0000005190,S005,1,2019-06-17 05:37:45,GD968190,김도연,2019-01-10 17:47,shimoyama_natsuki@example.com,F,35,1983-10-24,광주광역시
5339,5339,T0000005191,S004,1,2019-06-17 05:47:37,HD184011,박성우,2019-04-17 23:28,kawasaki_kaoru@example.com,F,77,1941-08-30,인천광역시
5340,5340,T0000005192,S001,1,2019-06-17 06:45:25,HD184889,박찬솔,2019-05-05 0:23,chiba_natsuki@example.com,F,58,1961-04-13,서울특별시
5341,5341,T0000005193,S001,1,2019-06-17 07:18:35,GD984713,이재나,2019-03-28 10:27,kinoshita_sayaka@example.com,F,54,1965-03-13,서울특별시
5342,5342,T0000005194,S002,2,2019-06-17 07:21:47,OA459530,박주헌,2019-04-25 13:37,kawamura_naoto@example.com,M,80,1938-11-26,울산광역시
5343,5343,T0000005195,S005,1,2019-06-17 08:32:05,GD796301,박기원,2019-05-14 4:56,kawano_rio@example.com,F,72,1946-10-11,광주광역시
5344,5344,T0000005196,S002,1,2019-06-17 08:49:29,PL333517,박호성,2019-05-01 18:08,niimura_hana@example.com,F,65,1953-08-23,부산광역시
5345,5345,T0000005197,S004,1,2019-06-17 09:00:04,AS499352,최신율,2019-06-04 7:28,kagawa_sayaka@example.com,F,37,1981-11-12,서울특별시
5346,5346,T0000005198,S004,1,2019-06-17 09:10:40,OA765757,이유슬,2019-03-31 21:19,nohara_takao@example.com,M,34,1984-08-28,부산광역시
5347,5347,T0000005199,S005,1,2019-06-17 09:26:17,OA948852,박준엽,2019-05-06 4:44,sawada_ryuukichi@example.com,M,31,1988-06-04,서울특별시
5348,5348,T0000005200,S001,2,2019-06-17 09:55:36,OA476099,이바다,2019-02-25 20:27,nishijima_koutarou@example.com,M,43,1976-03-03,부산광역시
5349,5349,T0000005201,S003,1,2019-06-17 10:32:17,OA025439,박우혁,2019-04-21 17:23,fujiki_keiko@example.com,F,58,1960-10-13,서울특별시
5350,5350,T0000005202,S002,1,2019-06-17 10:49:33,PL174258,박재하,2019-04-16 10:31,matsuura_kadue@example.com,F,21,1998-07-17,부산광역시
5351,5351,T0000005203,S002,2,2019-06-17 10:52:41,HI302835,김정안,2019-02-10 5:54,yamazaki_yutaka@example.com,M,53,1966-06-01,인천광역시
5352,5352,T0000005204,S003,1,2019-06-17 13:24:56,GD155364,박은석,2019-04-30 11:57,iwaki_keiko@example.com,F,66,1953-04-02,부산광역시
5353,5353,T0000005205,S005,1,2019-06-17 14:07:51,OA052506,김영현,2019-01-26 11:33,oobayashi_aya@example.com,F,65,1953-12-14,서울특별시
5354,5354,T0000005206,S001,2,2019-06-17 14:24:24,IK200910,박윤민,2019-05-12 4:19,uehara_hajime@example.com,M,64,1955-08-04,대전광역시
5355,5355,T0000005207,S005,1,2019-06-17 15:36:21,TS333555,이애린,2019-03-17 16:54,tsutsumi_ryousuke@example.com,M,20,1998-12-29,서울특별시
5356,5356,T0000005208,S001,1,2019-06-17 17:16:23,TS957381,이한아,2019-03-27 18:38,iwasawa_shingo@example.com,M,69,1950-06-11,울산광역시
