,purchase_date,item_name,item_price,customer_name,purchase_month
2582,2019-04-14 04:16:00,상품L,1200.0,김현진,201904
1055,2019-06-12 13:57:00,상품L,1200.0,김준수,201906
2243,2019-07-02 06:05:00,상품L,1200.0,김민우,201907
518,2019-07-03 12:43:00,상품L,1200.0,김도하,201907
2820,2019-04-16 03:10:00,상품L,1200.0,김유찬,201904
1906,2019-05-19 07:30:00,상품L,1200.0,김재원,201905
2675,2019-01-11 21:25:00,상품L,1200.0,김주혁,201901
2834,2019-06-11 03:30:00,상품L,1200.0,김규민,201906
807,2019-01-07 14:54:00,상품L,1200.0,김재현,201901
1964,2019-04-05 21:10:00,상품L,1200.0,김규민,201904
2701,2019-04-18 00:28:00,상품L,1200.0,김민혁,201904
2354,2019-06-01 21:13:00,상품L,1200.0,김정현,201906
1291,2019-04-03 03:43:00,상품L,1200.0,김은혁,201904
240,2019-07-01 21:18:00,상품L,1200.0,김하민,201907
1974,2019-06-28 15:15:00,상품L,1200.0,김성빈,201906
1192,2019-01-25 20:00:00,상품L,1200.0,정우석,201901
1187,2019-03-03 04:02:00,상품L,1200.0,김주혁,201903
1688,2019-04-09 20:11:00,상품L,1200.0,김예준,201904
2058,2019-01-30 06:07:00,상품L,1200.0,김지완,201901
137,2019-07-24 22:05:00,상품L,1200.0,김재훈,201907
2060,2019-01-09 15:24:00,상품L,1200.0,김서후,201901
2436,2019-01-20 18:49:00,상품L,1200.0,김우진,201901
1953,2019-05-31 17:32:00,상품L,1200.0,김찬우,201905
1607,2019-06-14 03:46:00,상품L,1200.0,김예준,201906
2295,2019-01-29 21:06:00,상품L,1200.0,김승민,201901
1661,2019-03-06 12:22:00,상품L,1200.0,김시온,201903
760,2019-06-18 11:32:00,상품L,1200.0,김승민,201906
746,2019-02-02 11:23:00,상품L,1200.0,김강민,201902
2004,2019-05-13 17:35:00,상품L,1200.0,김승윤,201905
1253,2019-04-12 20:58:00,상품L,1200.0,김지성,201904
740,2019-06-06 15:39:00,상품L,1200.0,김유빈,201906
773,2019-06-11 02:39:00,상품L,1200.0,김민우,201906
2459,2019-06-26 02:02:00,상품L,1200.0,김라온,201906
2027,2019-03-23 23:11:00,상품L,1200.0,김주호,201903
1262,2019-02-11 11:33:00,상품L,1200.0,김현민,201902
325,2019-01-02 11:36:00,상품L,1200.0,김지혁,201901
1267,2019-01-05 03:03:00,상품L,1200.0,김대현,201901
1659,2019-07-11 15:21:00,상품L,1200.0,김진우,201907
2032,2019-06-21 21:38:00,상품L,1200.0,김준수,201906
2684,2019-03-12 15:39:00,상품L,1200.0,김우진,201903
2687,2019-04-02 18:07:00,상품L,1200.0,김건희,201904
832,2019-06-15 18:17:00,상품L,1200.0,김호준,201906
436,2019-05-21 00:51:00,상품L,1200.0,김수민,201905
2443,2019-05-09 04:41:00,상품L,1200.0,김재우,201905
160,2019-03-07 08:13:00,상품L,1200.0,김승민,201903
1323,2019-02-14 23:47:00,상품L,1200.0,김민기,201902
2270,2019-05-24 06:45:00,상품L,1200.0,김지오,201905
862,2019-04-04 18:20:00,상품L,1200.0,김윤찬,201904
649,2019-07-10 02:42:00,상품L,1200.0,김주환,201907
232,2019-02-15 00:30:00,상품L,1200.0,김민재,201902
677,2019-05-30 20:54:00,상품L,1200.0,김시환,201905
1702,2019-04-08 23:11:00,상품L,1200.0,김윤서,201904
661,2019-01-30 09:40:00,상품L,1200.0,김도율,201901
2920,2019-03-02 00:56:00,상품L,1200.0,김범준,201903
2841,2019-03-27 11:33:00,상품L,1200.0,김정민,201903
301,2019-04-17 22:50:00,상품L,1200.0,김수호,201904
855,2019-06-25 13:52:00,상품L,1200.0,김주영,201906
2938,2019-05-24 14:07:00,상품L,1200.0,김동건,201905
1565,2019-07-25 07:57:00,상품L,1200.0,김재영,201907
1925,2019-07-13 02:24:00,상품L,1200.0,김태영,201907
1697,2019-01-09 14:00:00,상품L,1200.0,김은호,201901
2082,2019-07-15 11:36:00,상품L,1200.0,김정현,201907
861,2019-03-24 09:28:00,상품L,1200.0,김하준,201903
1729,2019-04-26 23:50:00,상품M,1300.0,김민기,201904
1788,2019-05-03 00:13:00,상품M,1300.0,김서준,201905
1885,2019-06-21 02:03:00,상품M,1300.0,김윤호,201906
2519,2019-03-25 09:47:00,상품M,1300.0,김은혁,201903
1838,2019-03-12 08:23:00,상품M,1300.0,김재호,201903
1839,2019-03-21 23:33:00,상품M,1300.0,김윤찬,201903
129,2019-07-03 14:50:00,상품M,1300.0,김수호,201907
2401,2019-05-06 22:14:00,상품M,1300.0,김성준,201905
107,2019-03-02 01:53:00,상품M,1300.0,김동건,201903
1624,2019-05-13 07:59:00,상품M,1300.0,김주혁,201905
2029,2019-07-23 04:13:00,상품M,1300.0,김승원,201907
1992,2019-03-23 19:05:00,상품M,1300.0,김우준,201903
2196,2019-06-17 02:37:00,상품M,1300.0,김지안,201906
2391,2019-01-26 20:41:00,상품M,1300.0,김재우,201901
2023,2019-03-05 08:16:00,상품M,1300.0,김지완,201903
1909,2019-06-18 21:06:00,상품M,1300.0,김태경,201906
2356,2019-06-26 04:19:00,상품M,1300.0,김민호,201906
2005,2019-02-17 12:35:00,상품M,1300.0,김유준,201902
2310,2019-01-11 08:20:00,상품M,1300.0,김승훈,201901
1833,2019-01-27 17:30:00,상품M,1300.0,김상현,201901
1843,2019-02-14 06:34:00,상품M,1300.0,김하진,201902
1531,2019-04-22 08:04:00,상품M,1300.0,김지환,201904
2548,2019-07-30 02:42:00,상품M,1300.0,김건우,201907
2062,2019-01-25 04:22:00,상품M,1300.0,김지환,201901
2135,2019-01-18 23:59:00,상품M,1300.0,김정후,201901
1740,2019-04-07 02:15:00,상품M,1300.0,김민찬,201904
162,2019-03-05 08:05:00,상품M,1300.0,김수호,201903
1749,2019-07-26 15:18:00,상품M,1300.0,김준우,201907
1579,2019-04-05 11:59:00,상품M,1300.0,김승민,201904
2133,2019-02-09 04:04:00,상품M,1300.0,김이준,201902
2047,2019-05-21 15:52:00,상품M,1300.0,김은찬,201905
2252,2019-02-06 02:00:00,상품M,1300.0,김찬우,201902
1559,2019-02-14 13:50:00,상품M,1300.0,김성준,201902
226,2019-07-23 10:46:00,상품M,1300.0,정도형,201907
2450,2019-05-31 00:26:00,상품M,1300.0,김준석,201905
2379,2019-05-17 01:05:00,상품M,1300.0,김서준,201905
2289,2019-03-09 02:50:00,상품M,1300.0,김민규,201903
1599,2019-01-12 16:36:00,상품M,1300.0,김수혁,201901
1935,2019-01-12 16:19:00,상품M,1300.0,김동욱,201901
1666,2019-01-06 02:20:00,상품M,1300.0,김시훈,201901
1706,2019-03-27 00:54:00,상품M,1300.0,김민재,201903
1663,2019-04-18 10:32:00,상품M,1300.0,김준호,201904
1613,2019-05-03 03:03:00,상품M,1300.0,김시우,201905
1615,2019-02-22 19:51:00,상품M,1300.0,김현우,201902
2162,2019-01-17 12:44:00,상품M,1300.0,김우찬,201901
1926,2019-01-19 11:16:00,상품M,1300.0,김성윤,201901
1942,2019-03-06 10:38:00,상품M,1300.0,김재혁,201903
1774,2019-05-07 15:25:00,상품M,1300.0,김지안,201905
197,2019-02-25 12:01:00,상품M,1300.0,김수혁,201902
2328,2019-03-28 20:27:00,상품M,1300.0,김영준,201903
2466,2019-01-16 20:21:00,상품M,1300.0,김태경,201901
1349,2019-07-24 00:28:00,상품M,1300.0,김윤호,201907
381,2019-03-17 22:08:00,상품M,1300.0,김영준,201903
2870,2019-03-31 20:04:00,상품M,1300.0,김이안,201903
2876,2019-05-23 00:16:00,상품M,1300.0,김규현,201905
426,2019-01-23 08:23:00,상품M,1300.0,김찬영,201901
1302,2019-05-13 08:29:00,상품M,1300.0,김영준,201905
1309,2019-05-02 00:06:00,상품M,1300.0,김지후,201905
758,2019-05-09 08:39:00,상품M,1300.0,김준성,201905
757,2019-04-08 20:59:00,상품M,1300.0,김준후,201904
1319,2019-02-04 09:09:00,상품M,1300.0,김윤우,201902
2895,2019-02-10 21:06:00,상품M,1300.0,김우진,201902
1328,2019-06-02 03:50:00,상품M,1300.0,김예성,201906
720,2019-02-25 09:28:00,상품M,1300.0,김가온,201902
306,2019-06-16 00:41:00,상품M,1300.0,김태민,201906
712,2019-03-22 08:38:00,상품M,1300.0,김지혁,201903
1342,2019-03-04 04:15:00,상품M,1300.0,김재희,201903
687,2019-06-18 18:59:00,상품M,1300.0,김은호,201906
686,2019-01-15 19:05:00,상품M,1300.0,김하진,201901
683,2019-02-04 23:40:00,상품M,1300.0,김재희,201902
673,2019-03-24 08:21:00,상품M,1300.0,김민재,201903
1370,2019-05-30 09:20:00,상품M,1300.0,김지오,201905
1377,2019-03-05 06:57:00,상품M,1300.0,김태민,201903
2608,2019-02-11 07:39:00,상품M,1300.0,김시우,201902
2869,2019-07-04 10:24:00,상품M,1300.0,김승환,201907
816,2019-06-12 06:05:00,상품M,1300.0,김라온,201906
818,2019-01-25 00:44:00,상품M,1300.0,김지완,201901
819,2019-01-27 08:41:00,상품M,1300.0,김수호,201901
2734,2019-07-11 20:03:00,상품M,1300.0,김시온,201907
2742,2019-06-15 09:10:00,상품M,1300.0,김지원,201906
59,2019-06-29 10:30:00,상품M,1300.0,김준수,201906
58,2019-02-01 02:17:00,상품M,1300.0,김윤성,201902
364,2019-03-15 19:22:00,상품M,1300.0,김한결,201903
349,2019-01-09 09:24:00,상품M,1300.0,김주현,201901
2757,2019-05-19 22:36:00,상품M,1300.0,김경민,201905
1069,2019-04-20 22:59:00,상품M,1300.0,김현서,201904
1064,2019-07-03 07:49:00,상품M,1300.0,김현성,201907
339,2019-06-05 23:50:00,상품M,1300.0,김재혁,201906
2942,2019-02-24 01:12:00,상품M,1300.0,김은성,201902
334,2019-06-08 12:02:00,상품M,1300.0,김승우,201906
985,2019-01-12 19:06:00,상품M,1300.0,정영훈,201901
1223,2019-06-15 02:23:00,상품M,1300.0,김도훈,201906
2683,2019-03-08 04:32:00,상품M,1300.0,김서준,201903
1230,2019-04-07 05:33:00,상품M,1300.0,김시완,201904
2800,2019-07-17 02:03:00,상품M,1300.0,김예찬,201907
937,2019-06-11 18:51:00,상품M,1300.0,김수혁,201906
1236,2019-05-08 18:58:00,상품M,1300.0,김준석,201905
71,2019-03-12 02:01:00,상품M,1300.0,김성빈,201903
874,2019-04-07 21:07:00,상품M,1300.0,김하랑,201904
319,2019-07-04 08:40:00,상품M,1300.0,김승현,201907
1215,2019-01-17 07:34:00,상품M,1300.0,김주안,201901
460,2019-03-29 13:32:00,상품M,1300.0,김승호,201903
2730,2019-06-26 19:02:00,상품M,1300.0,김주영,201906
1435,2019-03-19 04:32:00,상품M,1300.0,김재호,201903
586,2019-06-29 00:25:00,상품M,1300.0,김민석,201906
606,2019-01-21 23:19:00,상품M,1300.0,김라온,201901
1451,2019-04-20 23:13:00,상품M,1300.0,김영준,201904
1430,2019-05-25 17:11:00,상품M,1300.0,김민찬,201905
293,2019-02-05 12:57:00,상품M,1300.0,김윤찬,201902
2995,2019-06-22 04:03:00,상품M,1300.0,김재원,201906
2989,2019-05-19 03:20:00,상품M,1300.0,김태훈,201905
483,2019-04-16 09:06:00,상품M,1300.0,김하민,201904
481,2019-05-12 13:06:00,상품M,1300.0,김지오,201905
839,2019-02-05 02:22:00,상품N,1400.0,김준형,201902
1934,2019-04-08 16:40:00,상품N,1400.0,김이안,201904
2698,2019-07-07 22:57:00,상품N,1400.0,김지후,201907
2699,2019-04-14 07:54:00,상품N,1400.0,김현승,201904
1921,2019-06-07 18:30:00,상품N,1400.0,김경민,201906
86,2019-04-23 17:47:00,상품N,1400.0,김은율,201904
207,2019-05-03 19:35:00,상품N,1400.0,김재민,201905
2852,2019-04-29 20:52:00,상품N,1400.0,정영훈,201904
2773,2019-03-17 00:15:00,상품N,1400.0,김도원,201903
873,2019-06-15 10:42:00,상품N,1400.0,김현수,201906
841,2019-05-18 10:53:00,상품N,1400.0,김지완,201905
182,2019-02-21 14:46:00,상품N,1400.0,김시훈,201902
2978,2019-04-06 21:20:00,상품N,1400.0,김우찬,201904
2332,2019-06-21 15:47:00,상품N,1400.0,김주안,201906
1604,2019-04-23 12:37:00,상품N,1400.0,김주호,201904
1281,2019-01-17 20:33:00,상품N,1400.0,김윤서,201901
253,2019-02-08 09:50:00,상품N,1400.0,김승재,201902
2702,2019-06-23 15:10:00,상품N,1400.0,김찬우,201906
2161,2019-02-26 10:10:00,상품N,1400.0,김우빈,201902
2861,2019-05-09 01:44:00,상품N,1400.0,김주혁,201905
2865,2019-03-18 03:50:00,상품N,1400.0,김재윤,201903
1683,2019-02-26 08:29:00,상품N,1400.0,김하율,201902
1285,2019-02-11 18:17:00,상품N,1400.0,김지오,201902
2649,2019-05-16 18:49:00,상품N,1400.0,김연호,201905
1794,2019-04-01 03:46:00,상품N,1400.0,김승후,201904
2151,2019-04-18 07:07:00,상품N,1400.0,김재원,201904
209,2019-01-20 13:41:00,상품N,1400.0,김정민,201901
2979,2019-03-09 17:26:00,상품N,1400.0,김승빈,201903
1621,2019-05-10 13:42:00,상품N,1400.0,김승준,201905
403,2019-07-26 16:48:00,상품N,1400.0,김태경,201907
51,2019-01-02 13:26:00,상품N,1400.0,김범준,201901
2793,2019-07-24 20:13:00,상품N,1400.0,김준성,201907
2386,2019-02-19 04:38:00,상품N,1400.0,김건희,201902
2380,2019-07-14 16:47:00,상품N,1400.0,김범준,201907
2553,2019-02-14 10:26:00,상품N,1400.0,김서윤,201902
524,2019-01-09 23:28:00,상품N,1400.0,김재우,201901
1857,2019-07-28 19:37:00,상품N,1400.0,김가온,201907
2173,2019-01-04 19:30:00,상품N,1400.0,김지호,201901
1861,2019-02-10 05:30:00,상품N,1400.0,김서준,201902
2689,2019-05-06 20:33:00,상품N,1400.0,김민우,201905
2463,2019-03-06 07:56:00,상품N,1400.0,김지원,201903
1437,2019-07-04 10:40:00,상품N,1400.0,김찬우,201907
2810,2019-03-02 09:42:00,상품N,1400.0,김승주,201903
1000,2019-05-28 07:29:00,상품N,1400.0,김시우,201905
2550,2019-03-18 01:09:00,상품N,1400.0,김은혁,201903
525,2019-04-09 20:55:00,상품N,1400.0,김도하,201904
923,2019-07-25 23:48:00,상품N,1400.0,김수민,201907
1819,2019-05-20 12:36:00,상품N,1400.0,김태영,201905
2817,2019-01-31 12:48:00,상품N,1400.0,정영훈,201901
1670,2019-06-09 00:14:00,상품N,1400.0,김시환,201906
2471,2019-02-11 21:34:00,상품N,1400.0,김승민,201902
1001,2019-05-09 21:37:00,상품N,1400.0,김민수,201905
2476,2019-05-26 16:58:00,상품N,1400.0,김상현,201905
1891,2019-04-18 05:52:00,상품N,1400.0,김민규,201904
899,2019-01-14 15:53:00,상품N,1400.0,김하진,201901
2696,2019-06-01 02:16:00,상품N,1400.0,김윤찬,201906
2583,2019-05-09 01:18:00,상품N,1400.0,김정훈,201905
879,2019-01-21 15:26:00,상품N,1400.0,김도경,201901
32,2019-04-24 17:44:00,상품N,1400.0,김은율,201904
1639,2019-04-02 11:55:00,상품N,1400.0,김규현,201904
2545,2019-05-10 06:23:00,상품N,1400.0,김준우,201905
2965,2019-07-27 16:11:00,상품N,1400.0,김수호,201907
1409,2019-06-13 16:29:00,상품N,1400.0,김은우,201906
1081,2019-05-05 17:06:00,상품N,1400.0,김성윤,201905
727,2019-04-21 17:08:00,상품N,1400.0,김대현,201904
1411,2019-02-23 22:28:00,상품N,1400.0,김도원,201902
1329,2019-05-08 12:29:00,상품N,1400.0,김찬우,201905
1736,2019-05-03 12:30:00,상품N,1400.0,김은성,201905
726,2019-01-17 15:31:00,상품N,1400.0,김지안,201901
125,2019-06-22 06:48:00,상품N,1400.0,김재우,201906
1765,2019-06-21 18:55:00,상품N,1400.0,김정현,201906
1762,2019-02-11 21:22:00,상품N,1400.0,김재영,201902
1374,2019-01-21 20:47:00,상품N,1400.0,김준후,201901
648,2019-06-30 22:33:00,상품N,1400.0,김민규,201906
1084,2019-06-14 01:03:00,상품N,1400.0,김재영,201906
2912,2019-02-03 01:29:00,상품N,1400.0,김주원,201902
1754,2019-02-20 13:45:00,상품N,1400.0,김재우,201902
1401,2019-06-14 17:15:00,상품N,1400.0,김시호,201906
165,2019-06-02 20:40:00,상품N,1400.0,김민규,201906
105,2019-02-13 05:41:00,상품N,1400.0,김민규,201902
2248,2019-03-27 07:09:00,상품N,1400.0,김영준,201903
2918,2019-02-09 03:19:00,상품N,1400.0,김지완,201902
656,2019-04-12 09:07:00,상품N,1400.0,김민서,201904
1096,2019-04-23 02:45:00,상품N,1400.0,김지혁,201904
296,2019-01-04 19:51:00,상품N,1400.0,정도형,201901
681,2019-02-12 19:00:00,상품N,1400.0,김선우,201902
1532,2019-01-14 10:59:00,상품N,1400.0,김현진,201901
659,2019-06-25 16:00:00,상품N,1400.0,김주혁,201906
2894,2019-07-20 12:52:00,상품N,1400.0,김승민,201907
1174,2019-02-18 15:17:00,상품N,1400.0,김도영,201902
734,2019-07-26 22:14:00,상품N,1400.0,김대현,201907
1304,2019-05-23 15:33:00,상품N,1400.0,김지완,201905
229,2019-03-25 12:48:00,상품N,1400.0,김태윤,201903
1050,2019-03-30 21:05:00,상품N,1400.0,김태훈,201903
775,2019-04-01 01:46:00,상품N,1400.0,김성윤,201904
2319,2019-07-13 23:10:00,상품N,1400.0,김준수,201907
1458,2019-03-16 11:09:00,상품N,1400.0,김하율,201903
513,2019-04-26 21:17:00,상품N,1400.0,김시현,201904
79,2019-01-27 10:29:00,상품N,1400.0,김지후,201901
1127,2019-07-22 14:12:00,상품N,1400.0,김상민,201907
448,2019-03-19 14:51:00,상품N,1400.0,김지운,201903
769,2019-01-29 07:39:00,상품N,1400.0,정영훈,201901
2511,2019-02-12 00:36:00,상품N,1400.0,김예준,201902
1518,2019-06-30 17:00:00,상품N,1400.0,김시완,201906
1419,2019-07-25 06:56:00,상품N,1400.0,김호준,201907
665,2019-07-29 15:15:00,상품N,1400.0,김태인,201907
143,2019-04-20 05:22:00,상품N,1400.0,김하랑,201904
2409,2019-05-30 05:59:00,상품N,1400.0,김지원,201905
764,2019-02-23 10:30:00,상품N,1400.0,김유빈,201902
1772,2019-01-15 11:33:00,상품N,1400.0,김건희,201901
343,2019-05-30 03:14:00,상품N,1400.0,김지완,201905
508,2019-07-18 10:36:00,상품N,1400.0,김민기,201907
487,2019-01-05 08:33:00,상품N,1400.0,김현승,201901
1074,2019-03-26 04:13:00,상품N,1400.0,김승빈,201903
2019,2019-03-13 01:05:00,상품N,1400.0,김은호,201903
1177,2019-04-09 19:19:00,상품N,1400.0,김정후,201904
2892,2019-04-18 22:32:00,상품N,1400.0,김재희,201904
737,2019-06-22 22:40:00,상품N,1400.0,김우진,201906
580,2019-05-22 11:22:00,상품N,1400.0,김민석,201905
986,2019-05-07 19:53:00,상품O,1500.0,김경민,201905
987,2019-05-23 03:56:00,상품O,1500.0,김수민,201905
2405,2019-06-18 21:34:00,상품O,1500.0,김민기,201906
2990,2019-07-16 11:34:00,상품O,1500.0,김서준,201907
1818,2019-01-18 08:19:00,상품O,1500.0,김준후,201901
1095,2019-01-07 05:02:00,상품O,1500.0,김서준,201901
219,2019-04-18 15:55:00,상품O,1500.0,김현민,201904
2393,2019-04-22 11:43:00,상품O,1500.0,김하윤,201904
521,2019-07-29 15:33:00,상품O,1500.0,김하준,201907
1070,2019-01-20 06:25:00,상품O,1500.0,김찬우,201901
2767,2019-06-15 11:51:00,상품O,1500.0,김승찬,201906
370,2019-04-24 11:47:00,상품O,1500.0,김주한,201904
1067,2019-04-01 11:46:00,상품O,1500.0,김규현,201904
2399,2019-07-14 17:29:00,상품O,1500.0,김주원,201907
1776,2019-02-25 10:52:00,상품O,1500.0,김승환,201902
482,2019-03-25 20:25:00,상품O,1500.0,김서준,201903
2389,2019-01-15 17:29:00,상품O,1500.0,김승환,201901
2418,2019-01-19 07:03:00,상품O,1500.0,김민기,201901
2115,2019-05-17 09:48:00,상품O,1500.0,김하람,201905
1920,2019-07-04 06:42:00,상품O,1500.0,김현성,201907
976,2019-05-30 03:41:00,상품O,1500.0,김도율,201905
2883,2019-07-13 21:56:00,상품O,1500.0,김정민,201907
581,2019-06-17 01:07:00,상품O,1500.0,김준영,201906
2962,2019-01-28 13:01:00,상품O,1500.0,김세현,201901
2309,2019-01-18 14:16:00,상품O,1500.0,김연호,201901
751,2019-02-04 01:37:00,상품O,1500.0,김예성,201902
2888,2019-03-30 15:11:00,상품O,1500.0,김영준,201903
2028,2019-01-08 17:09:00,상품O,1500.0,김하랑,201901
2893,2019-04-09 00:56:00,상품O,1500.0,김은찬,201904
8,2019-01-10 15:51:00,상품O,1500.0,김선우,201901
717,2019-01-14 09:06:00,상품O,1500.0,김이안,201901
2959,2019-02-01 11:44:00,상품O,1500.0,김윤찬,201902
711,2019-07-18 14:45:00,상품O,1500.0,김지한,201907
710,2019-04-10 09:25:00,상품O,1500.0,김태현,201904
701,2019-06-12 14:36:00,상품O,1500.0,김주한,201906
20,2019-07-05 10:49:00,상품O,1500.0,김서후,201907
164,2019-02-13 14:06:00,상품O,1500.0,김도영,201902
2075,2019-06-18 13:01:00,상품O,1500.0,김강현,201906
2125,2019-07-06 03:10:00,상품O,1500.0,김주한,201907
2957,2019-01-18 08:40:00,상품O,1500.0,김도훈,201901
2268,2019-02-25 06:36:00,상품O,1500.0,김윤서,201902
664,2019-02-22 12:09:00,상품O,1500.0,김주원,201902
2098,2019-01-06 23:52:00,상품O,1500.0,김재희,201901
611,2019-01-19 08:14:00,상품O,1500.0,정도형,201901
13,2019-06-19 09:50:00,상품O,1500.0,김도원,201906
2116,2019-07-12 11:54:00,상품O,1500.0,김은율,201907
2944,2019-01-25 16:50:00,상품O,1500.0,김성윤,201901
617,2019-05-07 22:50:00,상품O,1500.0,김건우,201905
766,2019-01-16 08:25:00,상품O,1500.0,김지훈,201901
770,2019-05-26 21:45:00,상품O,1500.0,김준우,201905
470,2019-06-14 04:55:00,상품O,1500.0,김도경,201906
174,2019-03-17 18:25:00,상품O,1500.0,김진우,201903
973,2019-05-21 20:16:00,상품O,1500.0,김현서,201905
946,2019-06-05 16:12:00,상품O,1500.0,김현승,201906
1867,2019-07-12 17:50:00,상품O,1500.0,김승윤,201907
939,2019-02-11 07:40:00,상품O,1500.0,김도훈,201902
934,2019-06-16 01:51:00,상품O,1500.0,김현진,201906
2372,2019-02-09 20:28:00,상품O,1500.0,김성민,201902
920,2019-06-30 09:04:00,상품O,1500.0,김규현,201906
1886,2019-05-28 19:17:00,상품O,1500.0,김규민,201905
908,2019-01-01 00:20:00,상품O,1500.0,김민석,201901
396,2019-02-13 16:37:00,상품O,1500.0,김윤성,201902
888,2019-01-11 16:52:00,상품O,1500.0,김서진,201901
1904,2019-04-15 11:14:00,상품O,1500.0,김태민,201904
404,2019-02-07 03:16:00,상품O,1500.0,김주혁,201902
984,2019-02-24 12:11:00,상품O,1500.0,김강현,201902
40,2019-03-22 18:36:00,상품O,1500.0,김우진,201903
38,2019-05-07 02:58:00,상품O,1500.0,김준석,201905
835,2019-04-17 21:13:00,상품O,1500.0,김하진,201904
824,2019-07-11 15:43:00,상품O,1500.0,김지율,201907
2331,2019-04-03 14:22:00,상품O,1500.0,김재혁,201904
558,2019-04-11 00:20:00,상품O,1500.0,김하율,201904
1972,2019-05-29 23:25:00,상품O,1500.0,김지호,201905
2327,2019-06-17 05:36:00,상품O,1500.0,김승후,201906
1978,2019-06-25 20:41:00,상품O,1500.0,김은호,201906
1724,2019-02-23 10:58:00,상품O,1500.0,김지운,201902
2969,2019-02-01 03:48:00,상품O,1500.0,김은혁,201902
1985,2019-03-05 02:43:00,상품O,1500.0,김지원,201903
780,2019-07-24 14:18:00,상품O,1500.0,김영준,201907
1995,2019-02-25 00:49:00,상품O,1500.0,김시우,201902
2837,2019-05-29 06:20:00,상품O,1500.0,김승준,201905
423,2019-04-18 09:16:00,상품O,1500.0,김은혁,201904
2566,2019-07-18 05:39:00,상품O,1500.0,김이준,201907
1744,2019-05-27 19:04:00,상품O,1500.0,김수민,201905
1432,2019-05-28 02:44:00,상품O,1500.0,김우빈,201905
315,2019-04-13 19:22:00,상품O,1500.0,김우진,201904
2657,2019-03-21 14:29:00,상품O,1500.0,김현수,201903
1623,2019-02-04 13:44:00,상품O,1500.0,김민혁,201902
98,2019-05-13 03:40:00,상품O,1500.0,김정민,201905
1311,2019-05-17 06:37:00,상품O,1500.0,김현진,201905
1182,2019-03-12 03:16:00,상품O,1500.0,김승찬,201903
2707,2019-02-09 18:56:00,상품O,1500.0,김범준,201902
2549,2019-07-12 19:55:00,상품O,1500.0,김도하,201907
1373,2019-04-30 23:52:00,상품O,1500.0,김이준,201904
1566,2019-02-04 22:06:00,상품O,1500.0,김원준,201902
1186,2019-01-16 13:29:00,상품O,1500.0,김승빈,201901
2672,2019-07-01 05:43:00,상품O,1500.0,김범준,201907
1426,2019-06-08 16:38:00,상품O,1500.0,김하민,201906
1563,2019-01-18 19:52:00,상품O,1500.0,김건우,201901
1195,2019-03-10 14:46:00,상품O,1500.0,김성민,201903
1327,2019-04-01 21:13:00,상품O,1500.0,김재윤,201904
1235,2019-07-31 18:08:00,상품O,1500.0,김은성,201907
88,2019-07-02 21:30:00,상품O,1500.0,김도현,201907
1646,2019-07-14 02:31:00,상품O,1500.0,김지완,201907
75,2019-07-20 22:12:00,상품O,1500.0,김도경,201907
2627,2019-01-31 06:33:00,상품O,1500.0,김도하,201901
1533,2019-05-02 22:45:00,상품O,1500.0,김지오,201905
2603,2019-06-10 12:37:00,상품O,1500.0,김하윤,201906
1655,2019-01-02 07:25:00,상품O,1500.0,김승주,201901
2532,2019-01-10 09:13:00,상품O,1500.0,김우진,201901
1523,2019-01-03 19:38:00,상품O,1500.0,김지우,201901
2554,2019-05-30 16:57:00,상품O,1500.0,김다온,201905
233,2019-03-15 01:19:00,상품O,1500.0,김은혁,201903
1225,2019-07-13 23:49:00,상품O,1500.0,김민호,201907
277,2019-07-08 10:41:00,상품O,1500.0,김주영,201907
1152,2019-03-01 09:20:00,상품O,1500.0,김가온,201903
1144,2019-03-02 19:02:00,상품O,1500.0,김예찬,201903
1298,2019-06-15 19:50:00,상품O,1500.0,김서윤,201906
83,2019-02-04 03:16:00,상품O,1500.0,김성빈,201902
353,2019-01-29 20:05:00,상품O,1500.0,김주환,201901
1148,2019-02-25 18:17:00,상품O,1500.0,김도현,201902
1272,2019-07-21 04:32:00,상품O,1500.0,김연준,201907
1600,2019-05-01 05:49:00,상품O,1500.0,김경민,201905
2720,2019-04-09 00:53:00,상품O,1500.0,김대현,201904
1233,2019-07-27 20:32:00,상품P,1600.0,김주혁,201907
1611,2019-01-26 07:21:00,상품P,1600.0,김성준,201901
2326,2019-07-16 19:31:00,상품P,1600.0,김지한,201907
2055,2019-02-24 23:40:00,상품P,1600.0,김윤성,201902
951,2019-03-17 16:50:00,상품P,1600.0,김범준,201903
1649,2019-06-08 04:55:00,상품P,1600.0,김세현,201906
1642,2019-04-17 04:55:00,상품P,1600.0,김승호,201904
2044,2019-05-18 02:36:00,상품P,1600.0,김이준,201905
2911,2019-06-20 07:38:00,상품P,1600.0,김은호,201906
1545,2019-06-02 08:00:00,상품P,1600.0,김수현,201906
2630,2019-07-04 10:50:00,상품P,1600.0,김지후,201907
2498,2019-04-02 05:14:00,상품P,1600.0,김지우,201904
699,2019-05-31 19:25:00,상품P,1600.0,김주혁,201905
28,2019-01-04 12:05:00,상품P,1600.0,김우진,201901
2915,2019-03-08 23:12:00,상품P,1600.0,김태현,201903
303,2019-06-20 14:20:00,상품P,1600.0,김시율,201906
725,2019-03-23 16:47:00,상품P,1600.0,김정후,201903
960,2019-07-11 19:08:00,상품P,1600.0,김유준,201907
834,2019-05-21 04:48:00,상품P,1600.0,김우찬,201905
