,purchase_date,item_name,item_price,customer_name
448,2019-03-19 14:51,상품N,1400.0,김지운
769,2019-01-29 7:39,상품N,1400.0,정영훈
2511,2019-02-12 0:36,상품N,1400.0,김예준
1518,2019-06-30 17:00,상품N,,김시완
1419,2019-07-25 6:56,상품N,1400.0,김호준
665,2019-07-29 15:15,상품N,1400.0,김태인
143,2019-04-20 5:22,상품N,1400.0,김하랑
2409,2019-05-30 5:59,상품N,1400.0,김지원
764,2019-02-23 10:30,상품N,1400.0,김유빈
1772,2019-01-15 11:33,상품N,1400.0,김건희
343,2019-05-30 3:14,상품N,1400.0,김지완
508,2019-07-18 10:36,상품N,1400.0,김민기
487,2019-01-05 8:33,상품N,1400.0,김현승
1074,2019-03-26 4:13,상품N,1400.0,김승빈
2019,2019-03-13 1:05,상품N,1400.0,김은호
1177,2019-04-09 19:19,상품N,1400.0,김정후
2892,2019-04-18 22:32,상품N,1400.0,김재희
737,2019-06-22 22:40,상품N,1400.0,김우진
580,2019-05-22 11:22,상품N,1400.0,김민석
986,2019-05-07 19:53,상품O,,김경민
987,2019-05-23 3:56,상품O,1500.0,김수민
2405,2019-06-18 21:34,상품O,1500.0,김민기
2990,2019-07-16 11:34,상품O,,김서준
1818,2019-01-18 8:19,상품O,1500.0,김준후
1095,2019-01-07 5:02,상품O,1500.0,김서준
219,2019-04-18 15:55,상품O,,김현민
2393,2019-04-22 11:43,상품O,1500.0,김하윤
521,2019-07-29 15:33,상품O,1500.0,김하준
1070,2019-01-20 6:25,상품O,1500.0,김찬우
2767,2019-06-15 11:51,상품O,1500.0,김승찬
370,2019-04-24 11:47,상품O,1500.0,김주한
1067,2019-04-01 11:46,상품O,1500.0,김규현
2399,2019-07-14 17:29,상품O,1500.0,김주원
1776,2019-02-25 10:52,상품O,1500.0,김승환
482,2019-03-25 20:25,상품O,1500.0,김서준
2389,2019-01-15 17:29,상품O,1500.0,김승환
2418,2019-01-19 7:03,상품O,1500.0,김민기
2115,2019-05-17 9:48,상품O,,김하람
1920,2019-07-04 6:42,상품O,1500.0,김현성
976,2019-05-30 3:41,상품O,1500.0,김도율
2883,2019-07-13 21:56,상품O,1500.0,김정민
581,2019-06-17 1:07,상품O,1500.0,김준영
2962,2019-01-28 13:01,상품O,,김세현
2309,2019-01-18 14:16,상품O,1500.0,김연호
751,2019-02-04 1:37,상품O,1500.0,김예성
2888,2019-03-30 15:11,상품O,1500.0,김영준
2028,2019-01-08 17:09,상품O,1500.0,김하랑
2893,2019-04-09 0:56,상품O,1500.0,김은찬
8,2019-01-10 15:51,상품O,1500.0,김선우
717,2019-01-14 9:06,상품O,1500.0,김이안
2959,2019-02-01 11:44,상품O,1500.0,김윤찬
711,2019-07-18 14:45,상품O,1500.0,김지한
710,2019-04-10 9:25,상품O,1500.0,김태현
701,2019-06-12 14:36,상품O,1500.0,김주한
20,2019-07-05 10:49,상품O,1500.0,김서후
164,2019-02-13 14:06,상품O,1500.0,김도영
2075,2019-06-18 13:01,상품O,,김강현
2125,2019-07-06 3:10,상품O,1500.0,김주한
2957,2019-01-18 8:40,상품O,1500.0,김도훈
2268,2019-02-25 6:36,상품O,1500.0,김윤서
664,2019-02-22 12:09,상품O,1500.0,김주원
2098,2019-01-06 23:52,상품O,1500.0,김재희
611,2019-01-19 8:14,상품O,1500.0,정도형
13,2019-06-19 9:50,상품O,1500.0,김도원
2116,2019-07-12 11:54,상품O,1500.0,김은율
2944,2019-01-25 16:50,상품O,1500.0,김성윤
617,2019-05-07 22:50,상품O,1500.0,김건우
766,2019-01-16 8:25,상품O,1500.0,김지훈
770,2019-05-26 21:45,상품O,1500.0,김준우
470,2019-06-14 4:55,상품O,1500.0,김도경
174,2019-03-17 18:25,상품O,1500.0,김진우
973,2019-05-21 20:16,상품O,1500.0,김현서
946,2019-06-05 16:12,상품O,1500.0,김현승
1867,2019-07-12 17:50,상품O,1500.0,김승윤
939,2019-02-11 7:40,상품O,1500.0,김도훈
934,2019-06-16 1:51,상품O,1500.0,김현진
2372,2019-02-09 20:28,상품O,1500.0,김성민
920,2019-06-30 9:04,상품O,1500.0,김규현
1886,2019-05-28 19:17,상품O,1500.0,김규민
908,2019-01-01 0:20,상품O,1500.0,김민석
396,2019-02-13 16:37,상품O,1500.0,김윤성
888,2019-01-11 16:52,상품O,1500.0,김서진
1904,2019-04-15 11:14,상품O,,김태민
404,2019-02-07 3:16,상품O,1500.0,김주혁
984,2019-02-24 12:11,상품O,1500.0,김강현
40,2019-03-22 18:36,상품O,1500.0,김우진
38,2019-05-07 2:58,상품O,1500.0,김준석
835,2019-04-17 21:13,상품O,1500.0,김하진
824,2019-07-11 15:43,상품O,1500.0,김지율
2331,2019-04-03 14:22,상품O,1500.0,김재혁
558,2019-04-11 0:20,상품O,1500.0,김하율
1972,2019-05-29 23:25,상품O,1500.0,김지호
2327,2019-06-17 5:36,상품O,1500.0,김승후
1978,2019-06-25 20:41,상품O,1500.0,김은호
1724,2019-02-23 10:58,상품O,1500.0,김지운
2969,2019-02-01 3:48,상품O,1500.0,김은혁
1985,2019-03-05 2:43,상품O,1500.0,김지원
780,2019-07-24 14:18,상품O,1500.0,김영준
1995,2019-02-25 0:49,상품O,1500.0,김시우
2837,2019-05-29 6:20,상품O,1500.0,김승준
423,2019-04-18 9:16,상품O,1500.0,김은혁
2566,2019-07-18 5:39,상품O,1500.0,김이준
1744,2019-05-27 19:04,상품O,1500.0,김수민
1432,2019-05-28 2:44,상품O,1500.0,김우빈
315,2019-04-13 19:22,상품O,1500.0,김우진
2657,2019-03-21 14:29,상품O,1500.0,김현수
1623,2019-02-04 13:44,상품O,,김민혁
98,2019-05-13 3:40,상품O,1500.0,김정민
1311,2019-05-17 6:37,상품O,1500.0,김현진
1182,2019-03-12 3:16,상품O,,김승찬
2707,2019-02-09 18:56,상품O,1500.0,김범준
2549,2019-07-12 19:55,상품O,1500.0,김도하
1373,2019-04-30 23:52,상품O,1500.0,김이준
1566,2019-02-04 22:06,상품O,1500.0,김원준
1186,2019-01-16 13:29,상품O,1500.0,김승빈
2672,2019-07-01 5:43,상품O,1500.0,김범준
1426,2019-06-08 16:38,상품O,1500.0,김하민
1563,2019-01-18 19:52,상품O,1500.0,김건우
1195,2019-03-10 14:46,상품O,1500.0,김성민
1327,2019-04-01 21:13,상품O,1500.0,김재윤
1235,2019-07-31 18:08,상품O,1500.0,김은성
88,2019-07-02 21:30,상품O,,김도현
1646,2019-07-14 2:31,상품O,,김지완
75,2019-07-20 22:12,상품O,1500.0,김도경
2627,2019-01-31 6:33,상품O,1500.0,김도하
1533,2019-05-02 22:45,상품O,1500.0,김지오
2603,2019-06-10 12:37,상품O,1500.0,김하윤
1655,2019-01-02 7:25,상품O,,김승주
2532,2019-01-10 9:13,상품O,1500.0,김우진
1523,2019-01-03 19:38,상품O,,김지우
2554,2019-05-30 16:57,상품O,1500.0,김다온
233,2019-03-15 1:19,상품O,1500.0,김은혁
1225,2019-07-13 23:49,상품O,1500.0,김민호
277,2019-07-08 10:41,상품O,1500.0,김주영
1152,2019-03-01 9:20,상품O,1500.0,김가온
1144,2019-03-02 19:02,상품O,1500.0,김예찬
1298,2019-06-15 19:50,상품O,1500.0,김서윤
83,2019-02-04 3:16,상품O,1500.0,김성빈
353,2019-01-29 20:05,상품O,1500.0,김주환
1148,2019-02-25 18:17,상품O,1500.0,김도현
1272,2019-07-21 4:32,상품O,1500.0,김연준
1600,2019-05-01 5:49,상품O,1500.0,김경민
2720,2019-04-09 0:53,상품O,1500.0,김대현
1233,2019-07-27 20:32,상품P,1600.0,김주혁
1611,2019-01-26 7:21,상품P,1600.0,김성준
2326,2019-07-16 19:31,상품P,1600.0,김지한
2055,2019-02-24 23:40,상품P,1600.0,김윤성
951,2019-03-17 16:50,상품P,1600.0,김범준
1649,2019-06-08 4:55,상품P,1600.0,김세현
1642,2019-04-17 4:55,상품P,1600.0,김승호
2044,2019-05-18 2:36,상품P,1600.0,김이준
2911,2019-06-20 7:38,상품P,1600.0,김은호
1545,2019-06-02 8:00,상품P,1600.0,김수현
2630,2019-07-04 10:50,상품P,1600.0,김지후
2498,2019-04-02 5:14,상품P,1600.0,김지우
699,2019-05-31 19:25,상품P,1600.0,김주혁
28,2019-01-04 12:05,상품P,,김우진
2915,2019-03-08 23:12,상품P,1600.0,김태현
303,2019-06-20 14:20,상품P,1600.0,김시율
725,2019-03-23 16:47,상품P,1600.0,김정후
960,2019-07-11 19:08,상품P,1600.0,김유준
834,2019-05-21 4:48,상품P,1600.0,김우찬
297,2019-04-20 6:29,상품P,1600.0,김은성
1971,2019-06-16 0:08,상품P,,김주호
2614,2019-02-19 14:11,상품P,1600.0,김현성
1842,2019-03-14 6:19,상품P,1600.0,김대현
1283,2019-01-14 7:43,상품P,1600.0,김이준
966,2019-02-08 6:03,상품P,1600.0,김주호
2854,2019-02-08 1:41,상품P,1600.0,김경민
1226,2019-03-18 6:34,상품P,1600.0,김준수
2492,2019-01-18 23:46,상품P,1600.0,김호준
2272,2019-05-18 14:28,상품P,1600.0,김유빈
1853,2019-07-02 4:44,상품P,1600.0,김승재
1637,2019-05-24 22:09,상품P,1600.0,김성우
24,2019-02-14 1:30,상품P,1600.0,김동건
771,2019-01-11 20:09,상품P,1600.0,김승현
2644,2019-04-17 20:14,상품P,1600.0,김태훈
1581,2019-06-09 0:58,상품P,1600.0,김지민
1917,2019-06-30 16:57,상품P,1600.0,김한결
2510,2019-02-05 2:05,상품P,1600.0,김규현
2512,2019-07-10 19:50,상품P,,김도원
27,2019-05-26 10:58,상품P,1600.0,김다온
1993,2019-01-22 9:45,상품P,1600.0,김승유
2643,2019-01-07 13:28,상품P,1600.0,김대현
1261,2019-03-06 21:42,상품P,1600.0,김지운
30,2019-03-02 8:52,상품P,1600.0,김현우
2641,2019-07-29 15:59,상품P,,김성준
2484,2019-02-02 1:56,상품P,1600.0,김우준
885,2019-06-17 1:07,상품P,1600.0,김성준
255,2019-07-05 19:27,상품P,1600.0,김승준
120,2019-01-04 12:20,상품P,,김범준
1981,2019-03-07 0:05,상품P,1600.0,김민기
860,2019-02-15 3:51,상품P,1600.0,김성준
131,2019-02-20 6:30,상품P,1600.0,김민수
1324,2019-06-22 16:42,상품P,1600.0,김수혁
1322,2019-01-19 1:21,상품P,1600.0,김수호
1321,2019-04-21 20:42,상품P,1600.0,김은찬
1317,2019-03-03 0:17,상품P,1600.0,김서진
1274,2019-05-02 1:58,상품P,,김현준
2501,2019-07-09 7:44,상품P,1600.0,김시호
414,2019-02-25 15:15,상품P,1600.0,김예준
903,2019-04-20 16:01,상품P,1600.0,김지안
429,2019-05-24 16:27,상품P,1600.0,김하민
2304,2019-05-15 0:35,상품P,1600.0,김주환
44,2019-05-14 8:37,상품P,1600.0,김성우
2014,2019-05-27 5:42,상품P,1600.0,김연호
320,2019-03-30 16:44,상품P,1600.0,김우준
2664,2019-06-20 11:01,상품P,1600.0,김동하
161,2019-03-04 16:39,상품P,1600.0,김승윤
2974,2019-02-04 17:08,상품P,1600.0,김예준
1690,2019-05-30 21:17,상품P,1600.0,김정후
1830,2019-03-26 5:32,상품P,1600.0,김하랑
1781,2019-02-16 6:37,상품P,1600.0,김준영
2438,2019-02-01 4:29,상품P,1600.0,김민혁
2762,2019-03-10 22:27,상품P,1600.0,김태현
1487,2019-06-03 12:06,상품P,,김태윤
2584,2019-02-09 4:54,상품P,1600.0,김민서
1427,2019-03-17 14:00,상품P,1600.0,김지오
53,2019-05-14 16:02,상품P,1600.0,김승주
472,2019-01-19 7:40,상품P,1600.0,김수혁
1105,2019-02-18 16:38,상품P,1600.0,김윤우
1196,2019-05-03 16:31,상품P,1600.0,김유빈
1037,2019-05-08 15:42,상품P,1600.0,김현성
1797,2019-05-31 11:44,상품P,1600.0,김하랑
484,2019-05-16 4:46,상품P,1600.0,김윤찬
2185,2019-06-27 10:10,상품P,1600.0,김시율
1790,2019-07-06 13:50,상품P,1600.0,김시온
216,2019-04-15 18:19,상품P,,김동우
2706,2019-07-29 12:11,상품P,1600.0,김수호
1450,2019-06-06 3:33,상품P,1600.0,김규민
512,2019-01-27 18:04,상품P,1600.0,김지운
514,2019-07-10 18:32,상품P,1600.0,김건우
1444,2019-07-06 21:09,상품P,1600.0,김재준
1756,2019-02-09 23:01,상품P,1600.0,김은혁
2189,2019-06-13 5:32,상품P,1600.0,김민건
2175,2019-07-12 16:53,상품P,1600.0,김지한
1083,2019-01-07 11:27,상품P,1600.0,김민건
2174,2019-07-07 19:00,상품P,1600.0,김재희
2412,2019-04-02 13:46,상품P,1600.0,김태양
1478,2019-05-16 15:43,상품P,1600.0,김하민
526,2019-03-08 18:56,상품P,1600.0,김동건
2980,2019-07-01 2:15,상품P,1600.0,김지오
2167,2019-01-14 7:57,상품P,1600.0,김현준
2710,2019-01-10 15:12,상품P,1600.0,김다온
1483,2019-05-16 13:25,상품P,,김시호
2575,2019-07-20 15:08,상품P,1600.0,김주환
154,2019-04-09 18:24,상품P,1600.0,김승주
358,2019-07-16 14:36,상품P,1600.0,정도형
1197,2019-03-01 22:05,상품P,1600.0,김재윤
510,2019-06-09 3:56,상품P,1600.0,김주환
1728,2019-02-14 14:34,상품P,1600.0,김시훈
1816,2019-03-05 8:01,상품P,1600.0,김서윤
494,2019-07-15 12:05,상품P,1600.0,김윤우
492,2019-03-12 2:05,상품P,1600.0,김지율
622,2019-04-06 3:47,상품P,1600.0,김주영
2451,2019-02-17 1:09,상품P,1600.0,김재혁
2216,2019-07-25 20:05,상품P,1600.0,김우준
2454,2019-07-16 20:10,상품P,1600.0,김현준
2781,2019-06-10 20:11,상품P,1600.0,김은성
1389,2019-06-28 8:30,상품P,1600.0,김우진
1507,2019-07-07 14:35,상품P,1600.0,김현승
80,2019-01-28 7:23,상품P,1600.0,김재준
158,2019-03-29 9:42,상품P,1600.0,김시호
2602,2019-04-12 23:52,상품P,1600.0,김우준
2534,2019-03-11 3:37,상품P,1600.0,김동현
2692,2019-04-10 21:56,상품P,1600.0,김시환
1024,2019-07-27 8:27,상품P,1600.0,김서윤
2421,2019-06-12 0:55,상품P,1600.0,김서준
2594,2019-03-15 3:17,상품P,1600.0,김준석
1135,2019-02-09 4:09,상품P,1600.0,김규현
1145,2019-04-05 6:09,상품P,1600.0,김지우
2592,2019-01-29 11:58,상품P,1600.0,김지운
2610,2019-04-16 14:23,상품P,1600.0,김선우
66,2019-07-12 0:36,상품P,1600.0,김윤서
2397,2019-07-11 0:52,상품P,1600.0,김세현
67,2019-07-15 8:24,상품P,1600.0,김지훈
637,2019-04-07 8:37,상품P,1600.0,김하랑
243,2019-05-03 16:52,상품P,1600.0,김민우
2655,2019-06-12 23:08,상품Q,1700.0,김민기
1960,2019-03-20 13:39,상품Q,,김은호
1957,2019-02-04 9:33,상품Q,1700.0,김현수
2217,2019-04-13 21:57,상품Q,1700.0,김준영
1598,2019-01-21 7:51,상품Q,1700.0,김민재
811,2019-03-18 6:28,상품Q,1700.0,김지우
806,2019-03-19 13:25,상품Q,1700.0,김도현
2874,2019-01-04 20:48,상품Q,1700.0,김주안
2996,2019-03-29 11:14,상품Q,,김지율
2568,2019-04-07 18:09,상품Q,1700.0,김하율
1290,2019-02-27 7:17,상품Q,1700.0,김재준
793,2019-03-09 21:30,상품Q,1700.0,김서윤
1287,2019-01-22 1:41,상품Q,1700.0,김동건
150,2019-06-14 4:40,상품Q,1700.0,김도율
2866,2019-06-03 20:05,상품Q,1700.0,김지민
2215,2019-05-22 19:45,상품Q,1700.0,김현진
2201,2019-02-06 18:31,상품Q,1700.0,정우석
2506,2019-02-28 9:58,상품Q,1700.0,김현우
1591,2019-07-11 4:42,상품Q,,김동욱
2529,2019-06-20 12:41,상품Q,1700.0,김지민
1439,2019-02-10 4:30,상품Q,1700.0,김우영
2931,2019-03-30 13:58,상품Q,1700.0,김연준
440,2019-03-03 17:23,상품Q,1700.0,김민재
2087,2019-05-13 15:00,상품Q,1700.0,김수현
439,2019-03-18 12:22,상품Q,1700.0,김윤성
2924,2019-05-26 16:20,상품Q,1700.0,김주현
1510,2019-01-06 4:45,상품Q,1700.0,김승민
2209,2019-07-07 4:20,상품Q,1700.0,김지성
437,2019-02-10 15:55,상품Q,1700.0,김준서
1345,2019-04-19 22:55,상품Q,1700.0,김주현
613,2019-07-19 6:28,상품Q,,김태윤
1396,2019-04-28 10:07,상품Q,1700.0,김범준
2245,2019-03-01 23:37,상품Q,1700.0,김수호
588,2019-07-27 12:03,상품Q,1700.0,김태준
708,2019-01-08 8:16,상품Q,1700.0,김지완
2286,2019-01-30 0:55,상품Q,1700.0,김지호
2287,2019-06-26 19:06,상품Q,1700.0,김승현
2524,2019-03-20 19:42,상품Q,1700.0,김승민
2165,2019-07-28 22:51,상품Q,,김승환
754,2019-05-21 22:36,상품Q,1700.0,김민호
2885,2019-03-28 0:28,상품Q,1700.0,김도현
25,2019-04-18 1:50,상품Q,1700.0,김우찬
562,2019-04-30 22:07,상품Q,1700.0,김승민
1325,2019-04-05 8:54,상품Q,1700.0,김성현
258,2019-02-24 6:11,상품Q,,김재현
2966,2019-04-12 6:47,상품Q,,김성민
719,2019-04-20 20:15,상품Q,1700.0,김서후
2045,2019-05-23 16:54,상품Q,1700.0,김현준
1492,2019-02-23 10:44,상품Q,1700.0,김지민
1494,2019-07-09 23:47,상품Q,1700.0,김유진
1334,2019-06-12 14:47,상품Q,1700.0,김지운
305,2019-06-29 23:48,상품Q,1700.0,김준영
471,2019-02-18 6:55,상품Q,1700.0,김준후
820,2019-03-08 10:07,상품Q,1700.0,김성우
230,2019-01-08 5:12,상품Q,1700.0,김주영
1808,2019-01-12 15:01,상품Q,1700.0,김현성
2815,2019-05-02 20:35,상품Q,1700.0,김주호
2693,2019-05-31 7:00,상품Q,1700.0,김은혁
1207,2019-05-26 22:34,상품Q,1700.0,김우주
1240,2019-03-03 23:38,상품Q,1700.0,김재영
2822,2019-04-03 6:18,상품Q,1700.0,김하율
1243,2019-01-18 9:18,상품Q,,김태민
1758,2019-01-30 14:45,상품Q,1700.0,김승유
1149,2019-04-30 8:53,상품Q,1700.0,김하준
2470,2019-03-07 8:51,상품Q,1700.0,김승찬
1820,2019-02-18 6:33,상품Q,,김민준
907,2019-01-10 20:34,상품Q,1700.0,김준우
2776,2019-07-28 18:56,상품Q,1700.0,김승훈
2799,2019-04-09 4:40,상품Q,1700.0,김승훈
901,2019-05-30 20:12,상품Q,,김윤우
1257,2019-06-21 7:32,상품Q,1700.0,김승훈
356,2019-01-30 14:51,상품Q,,김준호
1903,2019-01-26 17:34,상품Q,1700.0,김지성
1622,2019-07-03 17:32,상품Q,1700.0,김서준
406,2019-02-18 13:03,상품Q,1700.0,김시윤
1910,2019-06-07 9:19,상품Q,1700.0,김승찬
1251,2019-05-01 2:27,상품Q,1700.0,김지운
1268,2019-07-26 21:28,상품Q,1700.0,김승유
1641,2019-02-23 8:38,상품Q,,김준서
1086,2019-03-19 11:19,상품Q,1700.0,김주영
967,2019-07-21 11:51,상품Q,1700.0,김민석
1752,2019-06-08 16:08,상품Q,1700.0,김현민
961,2019-03-27 23:14,상품Q,1700.0,김시완
199,2019-06-13 14:23,상품Q,,김준호
958,2019-03-06 23:05,상품Q,1700.0,김서윤
2378,2019-02-10 6:19,상품Q,1700.0,김민기
1856,2019-03-28 16:06,상품Q,1700.0,김재민
246,2019-01-17 18:51,상품Q,1700.0,김지훈
2790,2019-07-23 2:57,상품Q,1700.0,김도윤
1166,2019-02-27 18:56,상품Q,1700.0,김주원
1094,2019-04-09 14:21,상품Q,1700.0,김도원
376,2019-03-14 11:54,상품Q,1700.0,김찬우
2722,2019-06-25 14:13,상품Q,1700.0,김준우
1159,2019-03-27 15:33,상품Q,,김도훈
1822,2019-02-16 10:05,상품Q,1700.0,김라온
1869,2019-02-16 17:11,상품Q,1700.0,김동우
938,2019-04-28 9:04,상품Q,1700.0,김수호
936,2019-07-27 3:11,상품Q,1700.0,김우진
1875,2019-04-25 23:24,상품Q,1700.0,김승현
1876,2019-04-29 21:09,상품Q,1700.0,김승호
2785,2019-01-01 15:40,상품Q,1700.0,김우찬
1679,2019-04-06 17:45,상품Q,1700.0,김민기
252,2019-01-05 1:37,상품Q,1700.0,김정민
52,2019-02-04 18:06,상품Q,1700.0,김성준
104,2019-03-19 20:09,상품Q,1700.0,김승민
1167,2019-06-25 1:44,상품Q,1700.0,김상민
2851,2019-04-03 9:37,상품Q,,김하윤
1275,2019-02-13 19:12,상품Q,1700.0,김지운
849,2019-06-21 11:31,상품Q,1700.0,김상민
1791,2019-03-01 9:57,상품Q,1700.0,김영준
60,2019-02-07 19:34,상품Q,1700.0,김주한
1924,2019-05-11 7:17,상품Q,,김성훈
2351,2019-04-27 19:09,상품Q,1700.0,김하민
103,2019-04-03 8:34,상품Q,1700.0,김대현
1066,2019-01-14 4:53,상품Q,1700.0,김윤성
1141,2019-03-10 17:30,상품Q,1700.0,김한결
419,2019-07-28 0:44,상품Q,1700.0,김준희
1276,2019-02-19 18:30,상품Q,1700.0,김성현
1941,2019-06-02 7:17,상품Q,1700.0,김태훈
857,2019-02-01 9:43,상품Q,1700.0,김민준
119,2019-05-21 5:04,상품Q,,김승주
1682,2019-07-23 6:44,상품Q,1700.0,김하준
1802,2019-05-25 19:25,상품Q,1700.0,김민찬
1916,2019-02-16 3:25,상품Q,,김민준
1119,2019-07-26 2:27,상품Q,1700.0,김승훈
2612,2019-02-09 18:07,상품R,1800.0,김윤호
2972,2019-04-30 19:47,상품R,1800.0,김준수
2084,2019-02-06 1:46,상품R,,김시호
965,2019-01-15 17:00,상품R,1800.0,김이준
2407,2019-04-12 13:30,상품R,1800.0,김민수
2607,2019-05-02 9:58,상품R,1800.0,김윤서
546,2019-05-18 1:34,상품R,1800.0,김윤우
2225,2019-02-20 11:48,상품R,1800.0,김승원
2455,2019-01-20 11:07,상품R,1800.0,김재호
331,2019-02-08 8:39,상품R,1800.0,김현우
2530,2019-06-13 20:42,상품R,1800.0,김지우
651,2019-01-21 14:06,상품R,1800.0,김태훈
655,2019-05-25 19:28,상품R,1800.0,김서후
2558,2019-01-03 9:51,상품R,1800.0,김우빈
239,2019-04-14 1:47,상품R,1800.0,김승찬
1529,2019-06-05 8:09,상품R,1800.0,김상현
2182,2019-07-31 22:11,상품R,,김민혁
632,2019-01-24 5:31,상품R,1800.0,김라온
1775,2019-02-13 3:46,상품R,1800.0,김현석
1371,2019-04-14 15:56,상품R,1800.0,김현석
2567,2019-05-16 13:35,상품R,,김지안
236,2019-05-20 15:38,상품R,1800.0,김동우
545,2019-05-18 7:29,상품R,1800.0,김승환
2108,2019-03-04 12:16,상품R,1800.0,김지호
2105,2019-06-29 23:58,상품R,1800.0,김현성
2246,2019-07-24 19:56,상품R,1800.0,김재호
2247,2019-07-13 0:03,상품R,1800.0,김태민
1032,2019-02-18 10:26,상품R,1800.0,김정원
1705,2019-04-02 6:23,상품R,1800.0,김성우
1704,2019-01-13 17:19,상품R,,정준기
1017,2019-01-08 10:41,상품R,1800.0,김승찬
590,2019-05-01 19:17,상품R,1800.0,김재훈
593,2019-03-22 22:18,상품R,1800.0,김태인
1393,2019-02-22 18:37,상품R,1800.0,김주환
594,2019-05-30 12:29,상품R,1800.0,김현민
465,2019-06-05 18:25,상품R,1800.0,김이준
469,2019-01-04 20:17,상품R,1800.0,정준기
2540,2019-05-15 0:31,상품R,1800.0,김하율
2238,2019-06-01 11:26,상품R,1800.0,김승빈
2234,2019-07-22 21:29,상품R,,정도형
1004,2019-07-08 3:46,상품R,1800.0,김동우
1676,2019-02-16 19:32,상품R,1800.0,김서준
2143,2019-03-24 9:59,상품R,1800.0,김주한
1764,2019-04-01 15:48,상품R,1800.0,김동욱
572,2019-02-05 4:21,상품R,1800.0,김준성
2600,2019-02-03 11:58,상품R,1800.0,김민호
1042,2019-07-10 15:06,상품R,,김상민
2255,2019-06-17 14:38,상품R,1800.0,김태경
1045,2019-03-30 14:21,상품R,1800.0,김태인
2440,2019-03-14 10:12,상품R,1800.0,김승민
624,2019-02-18 22:08,상품R,,김대현
2402,2019-05-29 9:26,상품R,1800.0,김지율
1804,2019-02-03 21:05,상품R,1800.0,김지환
2981,2019-04-26 22:17,상품R,1800.0,김현승
2715,2019-06-04 2:18,상품R,1800.0,김준영
2544,2019-03-26 3:57,상품R,1800.0,김건희
1966,2019-03-05 20:39,상품R,1800.0,김한결
1859,2019-05-25 6:12,상품R,1800.0,김재현
2080,2019-06-26 14:56,상품R,1800.0,김시호
412,2019-04-12 15:40,상품R,,김재희
785,2019-01-22 14:51,상품R,1800.0,정준기
1299,2019-02-13 19:13,상품R,1800.0,김도율
858,2019-03-17 18:24,상품R,1800.0,김재현
29,2019-02-11 18:32,상품R,1800.0,김하윤
2485,2019-04-02 22:33,상품R,1800.0,김상민
1580,2019-01-04 19:19,상품R,1800.0,김주현
2842,2019-07-07 22:53,상품R,1800.0,김승윤
501,2019-05-26 16:54,상품R,,김라온
2514,2019-02-05 9:36,상품R,1800.0,김찬우
405,2019-05-21 23:02,상품R,,김지환
1568,2019-02-09 16:14,상품R,1800.0,김하민
2481,2019-01-27 12:19,상품R,1800.0,김하민
2830,2019-06-28 6:59,상품R,1800.0,김태훈
897,2019-02-12 12:26,상품R,1800.0,김현석
748,2019-03-14 2:09,상품R,1800.0,김준호
866,2019-07-02 5:38,상품R,1800.0,김승빈
317,2019-03-24 23:53,상품R,,김은찬
2843,2019-03-12 19:19,상품R,1800.0,김동현
851,2019-01-30 18:07,상품R,1800.0,김지용
1606,2019-01-23 6:47,상품R,1800.0,김재우
2334,2019-05-17 20:22,상품R,1800.0,김서준
1958,2019-06-28 21:52,상품R,1800.0,김준서
418,2019-07-08 23:09,상품R,1800.0,김정현
829,2019-04-10 22:29,상품R,,김원준
1133,2019-04-16 22:06,상품R,1800.0,김재민
808,2019-01-03 6:38,상품R,1800.0,김정원
1968,2019-04-10 15:40,상품R,1800.0,김동욱
1597,2019-02-01 8:41,상품R,,김은호
1939,2019-07-23 15:08,상품R,1800.0,김태우
1284,2019-02-14 8:23,상품R,1800.0,김예찬
33,2019-03-28 14:18,상품R,1800.0,김예준
1976,2019-05-28 0:06,상품R,1800.0,김은우
1147,2019-05-22 20:43,상품R,1800.0,김지원
2846,2019-02-20 2:34,상품R,1800.0,김시온
797,2019-04-23 9:22,상품R,1800.0,김재원
2844,2019-04-30 2:46,상품R,1800.0,김주현
2385,2019-01-11 18:34,상품R,1800.0,김태윤
2639,2019-07-17 18:53,상품R,1800.0,김연호
2306,2019-07-10 22:21,상품R,1800.0,김승훈
2638,2019-07-16 17:48,상품R,1800.0,김범준
2988,2019-01-23 7:08,상품R,1800.0,김시완
705,2019-07-27 16:49,상품R,1800.0,김연준
1231,2019-04-14 3:40,상품R,1800.0,김재혁
703,2019-04-30 6:11,상품R,1800.0,김승민
1072,2019-05-26 5:02,상품R,1800.0,김민준
383,2019-03-05 5:47,상품R,1800.0,김시율
2218,2019-07-24 11:28,상품R,1800.0,김선우
697,2019-04-27 20:20,상품R,,김준영
1852,2019-04-20 1:25,상품R,1800.0,김재민
1849,2019-01-22 9:41,상품R,1800.0,김민혁
2071,2019-06-19 3:46,상품R,1800.0,김승유
2754,2019-02-23 16:34,상품R,1800.0,김주호
2074,2019-01-28 18:41,상품R,1800.0,정도형
2076,2019-05-29 18:22,상품R,1800.0,김시온
962,2019-02-04 9:49,상품R,1800.0,김승호
113,2019-06-06 23:11,상품R,1800.0,김지원
18,2019-07-16 5:55,상품R,1800.0,김준성
950,2019-06-13 15:45,상품R,,김민서
1448,2019-04-26 14:06,상품R,1800.0,김지원
23,2019-07-10 12:44,상품R,1800.0,김대현
2465,2019-03-31 11:12,상품R,1800.0,김도하
